chunk_id,sum_nats,n_bytes
span_01154,608.542236,800
span_01155,513.897705,800
span_01156,589.426147,800
span_01157,531.292664,800
span_01158,423.622437,800
span_01159,506.501740,800
span_01160,527.306641,800
span_01161,515.178345,800
span_01162,460.034363,800
span_01163,459.849304,800
span_01164,519.607727,800
span_01165,519.902954,800
span_01166,604.109253,800
span_01167,537.856201,800
span_01168,539.862671,800
span_01169,556.241760,800
span_01170,525.630737,800
span_01171,527.078186,800
span_01172,492.424347,800
span_01173,484.523438,800
span_01174,525.274902,800
span_01175,508.359802,800
span_01176,561.543579,800
span_01177,543.043701,800
span_01178,509.082764,800
span_01179,536.295288,800
span_01180,525.164612,800
span_01181,547.328491,800
span_01182,434.522644,800
span_01183,589.754150,800
span_01184,498.544373,800
span_01185,511.498688,800
span_01186,490.341736,800
span_01187,522.582581,800
span_01188,619.873047,800
span_01189,726.454407,800
span_01190,576.444214,800
span_01191,666.843262,800
span_01192,616.470642,800
span_01193,624.414551,800
span_01194,632.481689,800
span_01195,627.664917,800
span_01196,601.575806,800
span_01197,687.386475,800
span_01198,749.615784,800
span_01199,616.993286,800
span_01200,505.134735,800
span_01201,629.749695,800
span_01202,519.124756,801
span_01203,702.412109,800
span_01204,412.136810,800
span_01205,512.259644,800
span_01206,541.654358,800
span_01207,505.354462,800
span_01208,378.980835,800
span_01209,421.707214,800
span_01210,478.638458,800
span_01211,389.862976,800
span_01212,456.832977,800
span_01213,957.345642,800
span_01214,881.959229,800
span_01215,866.890198,800
span_01216,829.407715,800
span_01217,798.902283,800
span_01218,775.012939,800
span_01219,567.715698,800
span_01220,763.662964,800
span_01221,721.992371,800
span_01222,776.258545,800
span_01223,802.568909,800
span_01224,772.372803,800
span_01225,721.299316,800
span_01226,761.562256,800
span_01227,801.183289,800
span_01228,722.687073,800
span_01229,766.393127,800
span_01230,745.466614,800
span_01231,594.647827,800
span_01232,592.932129,800
span_01233,645.634766,800
span_01234,606.200867,800
span_01235,524.330566,800
span_01236,511.342163,800
span_01237,565.877014,800
span_01238,532.736938,800
span_01239,569.599609,800
span_01240,522.007446,800
span_01241,817.265015,800
span_01242,710.831543,800
span_01243,923.902222,800
span_01244,856.219482,800
span_01245,494.843384,800
span_01246,593.169067,800
span_01247,479.023193,800
span_01248,917.706909,800
span_01249,777.592896,800
span_01250,875.177551,800
span_01251,906.277039,800
span_01252,820.362671,800
span_01253,831.440430,800
span_01254,671.827759,800
span_01255,615.712585,800
span_01256,692.455566,800
span_01257,527.588623,801
span_01258,871.775146,800
span_01259,881.709167,800
span_01260,686.757324,800
span_01261,865.221008,800
span_01262,377.650238,800
span_01263,347.832642,800
span_01264,549.385742,801
span_01265,669.699341,800
span_01266,525.963989,800
span_01267,512.821716,800
span_01268,668.215454,800
span_01269,573.148621,800
span_01270,546.795166,800
span_01271,572.544128,800
span_01272,737.835571,800
span_01273,454.412720,800
span_01274,422.335144,800
span_01275,471.431396,800
span_01276,381.549255,800
span_01277,544.395874,800
span_01278,531.609924,800
span_01279,540.366943,800
span_01280,524.568909,800
span_01281,515.494690,800
span_01282,543.107910,800
span_01283,472.109924,800
span_01284,509.858459,800
span_01285,623.182739,800
span_01286,587.573669,800
span_01287,520.985962,800
span_01288,453.098358,800
span_01289,392.113037,800
span_01290,490.037964,800
span_01291,419.151978,800
span_01292,545.584106,800
span_01293,806.809753,800
span_01294,504.540131,800
span_01295,330.400696,800
span_01296,360.259583,800
span_01297,801.237671,800
span_01298,1059.174561,800
span_01299,973.669250,800
span_01300,943.395020,800
span_01301,753.389038,800
span_01302,466.738922,800
span_01303,665.264221,800
span_01304,559.018921,800
span_01305,576.211853,800
span_01306,501.506012,800
span_01307,587.669678,800
span_01308,448.106689,800
span_01309,614.935852,800
span_01310,701.341064,800
span_01311,521.200195,800
span_01312,458.054443,800
span_01313,446.933044,800
span_01314,478.037170,800
span_01315,501.150574,800
span_01316,492.194366,800
span_01317,456.410461,800
span_01318,757.674072,800
span_01319,623.256958,800
span_01320,478.330139,800
span_01321,421.827820,800
span_01322,430.444031,800
span_01323,349.219788,800
span_01324,521.524963,800
span_01325,440.117676,800
span_01326,648.466431,800
span_01327,460.752014,800
span_01328,828.581848,800
span_01329,379.509094,800
span_01330,1069.172729,800
span_01331,1228.204346,800
span_01332,694.610229,800
span_01333,567.456543,800
span_01334,665.101013,800
span_01335,784.144226,800
span_01336,708.239624,800
span_01337,807.142212,800
span_01338,677.484253,800
span_01339,571.717285,800
span_01340,707.711304,800
span_01341,531.348511,800
span_01342,482.234131,800
span_01343,594.688477,800
span_01344,850.411438,800
span_01345,784.087280,800
span_01346,805.909241,800
span_01347,824.019348,800
span_01348,885.126343,800
span_01349,738.243713,800
span_01350,538.420959,800
span_01351,401.837219,800
span_01352,607.307007,800
span_01353,546.436401,800
span_01354,585.072937,800
span_01355,315.502197,800
span_01356,404.677002,800
span_01357,341.475067,800
span_01358,411.253113,800
span_01359,501.286743,800
span_01360,663.053833,800
span_01361,728.459045,800
span_01362,678.991211,800
span_01363,393.131897,800
span_01364,893.151123,800
span_01365,879.147461,800
span_01366,985.731262,800
span_01367,1052.360840,800
span_01368,684.232056,800
span_01369,528.781128,800
span_01370,676.179321,800
span_01371,647.504517,800
span_01372,559.392944,800
span_01373,554.118286,800
span_01374,579.732910,801
span_01375,499.223846,800
span_01376,541.312622,800
span_01377,611.334106,800
span_01378,670.913818,800
span_01379,757.349182,800
span_01380,693.771057,800
span_01381,702.289551,800
span_01382,803.507751,800
span_01383,434.337128,800
span_01384,425.932251,800
span_01385,598.317383,800
span_01386,689.511230,800
span_01387,576.130615,800
span_01388,476.919891,800
span_01389,551.585388,800
span_01390,605.352417,800
span_01391,539.384155,800
span_01392,574.687622,800
span_01393,608.302612,800
span_01394,436.217590,801
span_01395,556.387085,800
span_01396,603.080811,800
span_01397,696.389526,800
span_01398,638.967834,800
span_01399,632.608032,800
span_01400,600.656250,800
span_01401,680.772705,800
span_01402,565.951782,800
span_01403,538.579041,800
span_01404,546.410156,800
span_01405,433.668610,800
span_01406,681.227051,800
span_01407,525.390503,800
span_01408,619.313782,800
span_01409,609.758423,800
span_01410,569.568359,800
span_01411,450.313354,800
span_01412,624.140991,800
span_01413,765.597351,800
span_01414,759.733398,800
span_01415,755.227783,800
span_01416,702.249329,800
span_01417,497.353485,800
span_01418,534.544373,800
span_01419,471.227173,800
span_01420,553.027710,801
span_01421,507.460266,800
span_01422,509.185699,800
span_01423,557.481506,800
span_01424,609.826904,800
span_01425,508.220642,801
span_01426,476.479431,800
span_01427,500.566315,800
span_01428,546.252319,800
span_01429,452.753510,800
span_01430,489.431274,800
span_01431,559.386475,800
span_01432,455.776306,800
span_01433,550.889832,800
span_01434,496.969971,800
span_01435,590.224976,800
span_01436,551.159180,800
span_01437,435.438721,800
span_01438,494.987823,800
span_01439,559.066040,800
span_01440,535.977051,800
span_01441,541.062439,800
span_01442,541.414856,800
span_01443,532.329163,800
span_01444,562.949951,800
span_01445,543.400513,800
span_01446,485.997040,800
span_01447,564.011963,800
span_01448,514.390137,800
span_01449,572.835144,800
span_01450,752.756470,800
span_01451,683.694519,800
span_01452,794.711426,800
span_01453,546.066040,800
span_01454,603.798462,800
span_01455,706.261414,800
span_01456,523.922729,800
span_01457,526.935547,800
span_01458,489.358643,800
span_01459,534.030823,800
span_01460,511.797638,800
span_01461,563.588623,800
span_01462,549.107483,800
span_01463,521.613037,800
span_01464,560.970215,800
span_01465,759.758667,800
span_01466,811.823242,800
span_01467,866.019470,800
span_01468,883.749084,800
span_01469,1001.178101,800
span_01470,721.942627,800
span_01471,641.255127,800
span_01472,612.037720,800
span_01473,559.522644,800
span_01474,595.549316,800
span_01475,586.264648,800
span_01476,593.334595,800
span_01477,699.382935,800
span_01478,527.062805,800
span_01479,642.437012,800
span_01480,863.733887,800
span_01481,838.032471,800
span_01482,794.505493,800
span_01483,547.827820,800
span_01484,685.046997,800
span_01485,583.199097,800
span_01486,678.723572,800
span_01487,632.833374,800
span_01488,648.403503,800
span_01489,697.711609,800
span_01490,671.528809,800
span_01491,676.819702,800
span_01492,814.554199,800
span_01493,707.081909,800
span_01494,618.618591,800
span_01495,878.857300,800
span_01496,738.406250,800
span_01497,691.691772,800
span_01498,607.042236,800
span_01499,657.558533,800
span_01500,590.971741,800
span_01501,579.763977,800
span_01502,557.330200,800
span_01503,542.751587,800
span_01504,462.197266,800
span_01505,560.395081,800
span_01506,495.953217,800
span_01507,539.878906,800
span_01508,477.056824,800
span_01509,502.931427,800
span_01510,547.991272,800
span_01511,474.979675,800
span_01512,415.253754,800
span_01513,492.124512,800
span_01514,516.211792,800
span_01515,527.272461,800
span_01516,632.141479,800
span_01517,695.770142,800
span_01518,598.316833,800
span_01519,544.252747,800
span_01520,690.312500,800
span_01521,555.402893,800
span_01522,707.596191,800
span_01523,575.912842,800
span_01524,698.425110,800
span_01525,671.309509,800
span_01526,606.074646,800
span_01527,400.087921,800
span_01528,440.584839,801
span_01529,455.040100,800
span_01530,502.479431,800
span_01531,604.514160,800
span_01532,477.990570,800
span_01533,570.662231,800
span_01534,562.866577,800
span_01535,346.499451,800
span_01536,520.167847,801
span_01537,498.338501,800
span_01538,515.918091,800
span_01539,548.354187,800
span_01540,525.248779,800
span_01541,594.834656,800
span_01542,653.017212,800
span_01543,567.426880,800
span_01544,435.227844,800
span_01545,815.980835,801
span_01546,880.595703,800
span_01547,907.426636,800
span_01548,867.377441,801
span_01549,737.629517,800
span_01550,414.876953,800
span_01551,449.513031,800
span_01552,646.059692,800
span_01553,528.412292,800
span_01554,467.124084,800
span_01555,311.343872,800
span_01556,347.651245,800
span_01557,431.395569,800
span_01558,470.996155,800
span_01559,471.590454,800
span_01560,609.711731,800
span_01561,618.306763,800
span_01562,576.351807,800
span_01563,487.506958,800
span_01564,509.621887,800
span_01565,656.553345,800
span_01566,620.533875,800
span_01567,701.004883,800
span_01568,515.872864,800
span_01569,587.778076,800
span_01570,846.758423,800
span_01571,749.246704,800
span_01572,743.495483,800
span_01573,656.372620,800
span_01574,767.289062,800
span_01575,610.359985,800
span_01576,751.924438,800
span_01577,394.129120,800
span_01578,487.207520,800
span_01579,731.055054,800
span_01580,597.510620,800
span_01581,775.639343,800
span_01582,728.975708,800
span_01583,638.741699,800
span_01584,648.578247,800
span_01585,694.995728,800
span_01586,705.802612,800
span_01587,730.669006,800
span_01588,637.111938,800
span_01589,654.157776,800
span_01590,599.815002,800
span_01591,556.248657,800
span_01592,626.975464,800
span_01593,447.600616,800
span_01594,309.812775,800
span_01595,569.489868,800
span_01596,629.999390,800
span_01597,702.036133,800
span_01598,746.571472,800
span_01599,893.626343,800
span_01600,740.105957,800
span_01601,708.997864,800
span_01602,733.301636,800
span_01603,767.779236,800
span_01604,862.290649,800
span_01605,564.338501,800
span_01606,683.920410,800
span_01607,564.163574,800
span_01608,570.030884,800
span_01609,371.489685,800
span_01610,761.869995,800
span_01611,232.944687,800
span_01612,476.928345,800
span_01613,724.816162,800
span_01614,837.460327,800
span_01615,708.094727,800
span_01616,976.336426,800
span_01617,786.535156,800
span_01618,721.497681,800
span_01619,724.343262,800
span_01620,762.295959,800
span_01621,752.688599,800
span_01622,641.035339,800
span_01623,607.231201,800
span_01624,766.631714,801
span_01625,808.306091,800
span_01626,678.104187,800
span_01627,831.367310,800
span_01628,727.844849,800
span_01629,617.836792,800
span_01630,877.679932,800
span_01631,766.394897,800
span_01632,751.532532,800
span_01633,688.384155,800
span_01634,701.950806,800
span_01635,695.527161,800
span_01636,719.768066,800
span_01637,710.451172,800
span_01638,730.905640,800
span_01639,781.087341,800
span_01640,518.873047,800
span_01641,391.873596,800
span_01642,637.953003,800
span_01643,635.685059,800
span_01644,585.290222,800
span_01645,633.456360,800
span_01646,716.180298,800
span_01647,722.211182,800
span_01648,714.950562,800
span_01649,692.765625,800
span_01650,672.644104,800
span_01651,692.396118,800
span_01652,718.756653,800
span_01653,677.424561,800
span_01654,671.812134,800
span_01655,713.593140,800
span_01656,680.450684,800
span_01657,705.420166,800
span_01658,734.574585,800
span_01659,550.408325,800
span_01660,558.903870,800
span_01661,717.336548,801
span_01662,674.186646,800
span_01663,467.027985,800
span_01664,440.386993,800
span_01665,475.380554,800
span_01666,422.314819,800
span_01667,396.070984,800
span_01668,469.189636,800
span_01669,469.670166,800
span_01670,461.680359,800
span_01671,592.841858,800
span_01672,627.562500,800
span_01673,460.741272,800
span_01674,629.091248,800
span_01675,719.638550,800
span_01676,838.871216,800
span_01677,814.212769,800
span_01678,845.866028,800
span_01679,816.022217,800
span_01680,848.533875,800
span_01681,710.889954,800
span_01682,903.351440,800
span_01683,839.423523,800
span_01684,769.115479,800
span_01685,636.108643,800
span_01686,640.419922,800
span_01687,916.131958,800
span_01688,833.128418,800
span_01689,906.092041,800
span_01690,954.356018,800
span_01691,883.195923,800
span_01692,939.895508,800
span_01693,805.009277,800
span_01694,826.247375,800
span_01695,689.355164,800
span_01696,486.893738,800
span_01697,652.387268,800
span_01698,565.812195,800
span_01699,635.548706,800
span_01700,557.149109,800
span_01701,610.071777,800
span_01702,597.541809,800
span_01703,611.466797,800
span_01704,595.952026,800
span_01705,572.285889,800
span_01706,531.472656,800
span_01707,534.484131,800
span_01708,520.011475,800
span_01709,672.401123,801
span_01710,616.811340,800
span_01711,492.670654,800
span_01712,574.286621,800
span_01713,518.801270,800
span_01714,530.968750,800
span_01715,596.966125,800
span_01716,560.840576,800
span_01717,615.388611,800
span_01718,538.472351,800
span_01719,590.928223,800
span_01720,569.958740,800
span_01721,642.106995,800
span_01722,563.664307,800
span_01723,555.243408,800
span_01724,559.976868,800
span_01725,689.150635,800
span_01726,417.490326,800
span_01727,575.537170,800
span_01728,440.052673,800
span_01729,470.080933,800
span_01730,499.092651,800
span_01731,476.587006,800
span_01732,436.890686,800
span_01733,454.575989,800
span_01734,570.057495,800
span_01735,626.824219,800
span_01736,493.094452,800
span_01737,701.321777,800
span_01738,639.339233,800
span_01739,719.414856,800
span_01740,748.722839,800
span_01741,684.452148,800
span_01742,621.203674,800
span_01743,740.597229,800
span_01744,771.372437,800
span_01745,844.049683,800
span_01746,734.917969,800
span_01747,737.366638,800
span_01748,845.611328,800
span_01749,975.949707,800
span_01750,777.878784,800
span_01751,742.224548,800
span_01752,958.242798,800
span_01753,823.186279,800
span_01754,696.601257,800
span_01755,585.951965,800
span_01756,627.084412,800
span_01757,485.467468,800
span_01758,681.803101,800
span_01759,630.086548,800
span_01760,542.984131,800
span_01761,654.852234,800
span_01762,532.775269,800
span_01763,469.711548,800
span_01764,404.778076,800
span_01765,428.751343,800
span_01766,428.022888,800
span_01767,509.075378,800
span_01768,606.056152,800
span_01769,510.638367,800
span_01770,491.343323,800
span_01771,552.827209,800
span_01772,574.687317,800
span_01773,472.737976,800
span_01774,528.715454,800
span_01775,800.829163,800
span_01776,668.009216,800
span_01777,719.606079,800
span_01778,800.105591,800
span_01779,770.467712,800
span_01780,575.609985,800
span_01781,598.536926,800
span_01782,780.499146,800
span_01783,880.059937,801
span_01784,870.541260,800
span_01785,770.469543,800
span_01786,666.683899,800
span_01787,835.633789,800
span_01788,631.118164,800
span_01789,807.049316,800
span_01790,684.570557,800
span_01791,754.052368,800
span_01792,749.925903,800
span_01793,605.117004,800
span_01794,681.180298,800
span_01795,689.113037,800
span_01796,664.786255,800
span_01797,569.822205,800
span_01798,538.722656,800
span_01799,477.144226,800
span_01800,504.893463,800
span_01801,494.670197,800
span_01802,520.992981,800
span_01803,549.992310,800
span_01804,494.165161,800
span_01805,559.696167,800
span_01806,606.044861,800
span_01807,546.551086,800
span_01808,479.602417,800
span_01809,646.182373,800
span_01810,606.572266,800
span_01811,572.445618,800
span_01812,557.942444,800
span_01813,490.025940,800
span_01814,714.488037,800
span_01815,712.096313,800
span_01816,650.002808,800
span_01817,675.823975,800
span_01818,674.662720,800
span_01819,728.071777,800
span_01820,696.628662,800
span_01821,669.957642,800
span_01822,487.652710,800
span_01823,549.662354,800
span_01824,594.869507,800
span_01825,569.512634,800
span_01826,590.352844,800
span_01827,489.873047,800
span_01828,636.599243,800
span_01829,589.907043,800
span_01830,528.818054,800
span_01831,606.232605,801
span_01832,444.390564,800
span_01833,636.354065,800
span_01834,588.679443,800
span_01835,584.852783,800
span_01836,471.918976,800
span_01837,566.938171,800
span_01838,638.560852,800
span_01839,546.850220,800
span_01840,558.004089,800
span_01841,710.962830,800
span_01842,596.542358,800
span_01843,580.327759,800
span_01844,714.678467,800
span_01845,466.905518,800
span_01846,372.143005,800
span_01847,453.737244,800
span_01848,567.786499,800
span_01849,488.182587,800
span_01850,699.665466,800
span_01851,637.049927,800
span_01852,656.382629,800
span_01853,606.963989,800
span_01854,586.158447,800
span_01855,700.476501,800
span_01856,579.079163,800
span_01857,708.966064,800
span_01858,400.679993,800
span_01859,467.862915,800
span_01860,405.333252,800
span_01861,314.546326,800
span_01862,571.410950,800
span_01863,484.485352,800
span_01864,483.002502,800
span_01865,544.134460,800
span_01866,551.567566,800
span_01867,641.380493,800
span_01868,563.212952,800
span_01869,628.925171,800
span_01870,615.159302,800
span_01871,644.969482,800
span_01872,572.161438,800
span_01873,647.873779,800
span_01874,656.473755,800
span_01875,554.950012,800
span_01876,926.975220,800
span_01877,736.732666,800
span_01878,676.299988,800
span_01879,676.210693,800
span_01880,721.371094,800
span_01881,665.071167,800
span_01882,488.336731,800
span_01883,458.634521,801
span_01884,577.224854,800
span_01885,592.029907,800
span_01886,496.762207,800
span_01887,735.420837,800
span_01888,632.220215,800
span_01889,598.572998,800
span_01890,515.927063,800
span_01891,614.306458,800
span_01892,612.227722,800
span_01893,425.349152,800
span_01894,395.031097,800
span_01895,513.294067,800
span_01896,587.293823,800
span_01897,518.289673,800
span_01898,587.405029,800
span_01899,724.872437,800
span_01900,573.913574,800
span_01901,647.637817,800
span_01902,597.949280,800
span_01903,677.856323,800
span_01904,583.878845,800
span_01905,648.719299,800
span_01906,552.905884,800
span_01907,491.979889,800
span_01908,500.924469,800
span_01909,524.502747,800
span_01910,514.620483,800
span_01911,495.524200,800
span_01912,566.422607,800
span_01913,567.373108,800
span_01914,518.187500,800
span_01915,594.723389,800
span_01916,561.886047,800
span_01917,620.002014,800
span_01918,696.799805,800
span_01919,622.136963,801
span_01920,640.274780,800
span_01921,583.692932,800
span_01922,464.765747,800
span_01923,550.545410,800
span_01924,527.806030,800
span_01925,591.886719,800
span_01926,546.876465,800
span_01927,535.464478,800
span_01928,456.068176,800
span_01929,431.822418,800
span_01930,486.194733,800
span_01931,552.198669,800
span_01932,502.515045,800
span_01933,508.358521,800
span_01934,565.949463,800
span_01935,519.019775,800
span_01936,559.821960,800
span_01937,533.403809,800
span_01938,572.371704,800
span_01939,510.649567,800
span_01940,463.766205,800
span_01941,605.545654,800
span_01942,590.046753,800
span_01943,427.522766,800
span_01944,525.511292,800
span_01945,489.205536,800
span_01946,500.646179,800
span_01947,527.867493,800
span_01948,593.195679,800
span_01949,644.747192,800
span_01950,666.401245,800
span_01951,722.211426,800
span_01952,500.240356,800
span_01953,610.352356,800
span_01954,587.284851,800
span_01955,531.153809,802
span_01956,487.761658,800
span_01957,752.866028,800
span_01958,849.165894,800
span_01959,661.352478,800
span_01960,677.673279,800
span_01961,687.685669,800
span_01962,735.900513,800
span_01963,531.938293,800
span_01964,434.863098,800
span_01965,363.412598,800
span_01966,448.080292,800
span_01967,524.770020,800
span_01968,481.735168,800
span_01969,524.231445,800
span_01970,541.133301,800
span_01971,537.179321,800
span_01972,682.528381,801
span_01973,670.542175,800
span_01974,555.766785,800
span_01975,653.691772,800
span_01976,633.664978,800
span_01977,515.357544,800
span_01978,595.272705,800
span_01979,802.638428,800
span_01980,540.446411,800
span_01981,548.064819,800
span_01982,629.502686,800
span_01983,645.062317,800
span_01984,706.902466,800
span_01985,627.792725,800
span_01986,739.009094,800
span_01987,651.269409,800
span_01988,558.583618,800
span_01989,806.465210,800
span_01990,813.868530,800
span_01991,926.403809,800
span_01992,989.560303,800
span_01993,813.395386,800
span_01994,795.183716,802
span_01995,661.008057,800
span_01996,596.413330,800
span_01997,537.806763,800
span_01998,491.494019,800
span_01999,610.425293,800
span_02000,400.605713,800
span_02001,373.048798,800
span_02002,533.093933,800
span_02003,522.199829,800
span_02004,529.668945,800
span_02005,612.396362,800
span_02006,759.006226,800
span_02007,524.891235,800
span_02008,538.412354,800
span_02009,575.146851,800
span_02010,500.686218,800
span_02011,536.452759,800
span_02012,550.911987,800
span_02013,668.268738,800
span_02014,568.567993,800
span_02015,644.720703,800
span_02016,564.187988,800
span_02017,666.849365,800
span_02018,618.742920,800
span_02019,639.540344,800
span_02020,524.423950,800
span_02021,553.887207,800
span_02022,611.715027,800
span_02023,699.789185,800
span_02024,550.536621,800
span_02025,588.313110,800
span_02026,608.090332,800
span_02027,639.941162,800
span_02028,575.721436,800
span_02029,557.461182,800
span_02030,646.853394,800
span_02031,404.240845,800
span_02032,478.500305,800
span_02033,697.996582,800
span_02034,785.018738,800
span_02035,586.909119,800
span_02036,553.723145,800
span_02037,577.067932,800
span_02038,551.818787,800
span_02039,668.910339,800
span_02040,575.658813,800
span_02041,513.039673,800
span_02042,535.126099,800
span_02043,674.840393,800
span_02044,824.272217,800
span_02045,846.008667,800
span_02046,782.981140,800
span_02047,771.332947,800
span_02048,842.450928,800
span_02049,831.570312,800
span_02050,797.807739,800
span_02051,688.806396,800
span_02052,817.968750,800
span_02053,672.560791,800
span_02054,810.980042,800
span_02055,703.604736,800
span_02056,728.491455,800
span_02057,494.516602,514
