chunk_id,sum_nats,n_bytes
span_00116,468.365295,800
span_00117,467.869629,800
span_00118,379.311707,800
span_00119,448.560638,800
span_00120,626.281250,800
span_00121,692.024231,800
span_00122,889.056885,800
span_00123,475.000519,800
span_00124,733.371338,800
span_00125,693.824402,800
span_00126,761.553650,800
span_00127,707.159912,800
span_00128,661.573608,800
span_00129,685.480164,800
span_00130,651.903870,800
span_00131,557.632202,800
span_00132,670.365540,800
span_00133,689.144165,800
span_00134,640.066772,800
span_00135,685.073730,800
span_00136,682.381592,800
span_00137,704.697144,800
span_00138,710.261108,800
span_00139,639.714783,800
span_00140,626.975342,800
span_00141,597.053894,800
span_00142,673.671997,800
span_00143,756.987793,800
span_00144,736.984314,800
span_00145,647.621643,800
span_00146,705.671997,800
span_00147,620.356262,800
span_00148,672.990051,800
span_00149,662.191223,800
span_00150,568.355835,800
span_00151,591.493896,800
span_00152,621.211426,800
span_00153,684.978821,800
span_00154,514.011536,800
span_00155,450.530945,800
span_00156,654.886963,800
span_00157,561.631470,800
span_00158,493.822815,801
span_00159,535.509399,800
span_00160,520.180420,800
span_00161,632.532715,800
span_00162,740.319214,800
span_00163,658.009766,800
span_00164,676.454895,800
span_00165,626.871155,800
span_00166,650.408630,800
span_00167,593.662537,800
span_00168,668.695068,800
span_00169,658.904053,800
span_00170,653.945068,800
span_00171,713.012756,800
span_00172,617.894714,800
span_00173,605.085266,800
span_00174,695.773621,800
span_00175,694.165771,800
span_00176,623.941895,800
span_00177,630.984253,800
span_00178,561.637207,800
span_00179,690.650391,801
span_00180,672.320923,800
span_00181,602.789001,800
span_00182,713.269043,800
span_00183,639.098267,800
span_00184,395.979980,800
span_00185,514.862061,800
span_00186,433.486877,800
span_00187,603.983765,800
span_00188,576.396606,800
span_00189,447.641052,800
span_00190,275.121521,800
span_00191,392.416748,800
span_00192,448.680542,800
span_00193,675.389160,800
span_00194,633.916138,800
span_00195,665.267700,800
span_00196,586.220886,800
span_00197,631.841919,800
span_00198,620.764771,800
span_00199,560.643616,800
span_00200,723.151123,800
span_00201,567.695679,800
span_00202,641.400146,800
span_00203,627.291382,800
span_00204,600.824585,800
span_00205,668.648926,800
span_00206,533.542725,800
span_00207,446.364807,800
span_00208,450.230896,800
span_00209,387.057678,801
span_00210,564.928467,800
span_00211,573.934143,800
span_00212,552.954895,800
span_00213,518.519226,800
span_00214,584.142090,800
span_00215,500.348907,800
span_00216,556.478699,800
span_00217,470.586670,800
span_00218,474.845398,800
